strategy,prior_peak,trough,recovered,completed,depth,peak_to_trough_days,trough_to_recovery_days,underwater_days,within_20d
QQQ_vol_target_12,2011-07-22,2011-07-25,2011-07-26,True,-0.0016260650607777816,1,1,1,True
QQQ_vol_target_12,2011-07-26,2011-08-08,2012-02-08,True,-0.10729509036966933,9,127,135,False
QQQ_vol_target_12,2012-02-09,2012-02-10,2012-02-13,True,-0.003934856971558487,1,1,1,True
QQQ_vol_target_12,2012-02-14,2012-02-15,2012-02-16,True,-0.00432264462669163,1,1,1,True
QQQ_vol_target_12,2012-02-16,2012-02-22,2012-02-23,True,-0.0031562619007646786,3,1,3,True
QQQ_vol_target_12,2012-02-28,2012-02-29,2012-03-01,True,-0.003112969494984741,1,1,1,True
QQQ_vol_target_12,2012-03-01,2012-03-06,2012-03-09,True,-0.016471627940207068,3,3,5,True
QQQ_vol_target_12,2012-03-15,2012-03-16,2012-03-19,True,-0.0005317945563694249,1,1,1,True
QQQ_vol_target_12,2012-03-21,2012-03-23,2012-03-26,True,-0.002599361847558934,2,1,2,True
QQQ_vol_target_12,2012-03-27,2012-03-30,2012-04-02,True,-0.009676053195315504,3,1,3,True
QQQ_vol_target_12,2012-04-02,2012-06-01,2012-09-19,True,-0.09902801967270802,42,76,117,False
QQQ_vol_target_12,2012-09-19,2012-11-15,2013-04-10,True,-0.10132587315831376,39,98,136,False
QQQ_vol_target_12,2013-04-10,2013-04-18,2013-04-29,True,-0.040702987056796314,6,7,12,True
QQQ_vol_target_12,2013-04-30,2013-05-01,2013-05-02,True,-0.004117951314753343,1,1,1,True
QQQ_vol_target_12,2013-05-06,2013-05-07,2013-05-08,True,-0.0004766045652687678,1,1,1,True
QQQ_vol_target_12,2013-05-08,2013-05-09,2013-05-10,True,-0.0012031638504749198,1,1,1,True
QQQ_vol_target_12,2013-05-15,2013-05-16,2013-05-17,True,-0.0009806042533795356,1,1,1,True
QQQ_vol_target_12,2013-05-17,2013-06-24,2013-07-11,True,-0.05435962125681393,25,12,36,True
QQQ_vol_target_12,2013-07-15,2013-07-16,2013-07-17,True,-0.0011008607337975596,1,1,1,True
QQQ_vol_target_12,2013-07-17,2013-07-23,2013-07-30,True,-0.01558219341284428,4,5,8,True
QQQ_vol_target_12,2013-08-05,2013-08-07,2013-08-13,True,-0.007790054006986957,2,4,5,True
QQQ_vol_target_12,2013-08-13,2013-08-27,2013-09-09,True,-0.025223552054859044,10,8,17,True
QQQ_vol_target_12,2013-09-10,2013-09-16,2013-09-17,True,-0.004420850001797372,4,1,4,True
QQQ_vol_target_12,2013-09-19,2013-09-25,2013-10-01,True,-0.008857335424485746,4,4,7,True
QQQ_vol_target_12,2013-10-01,2013-10-09,2013-10-14,True,-0.033885494760881096,6,3,8,True
QQQ_vol_target_12,2013-10-14,2013-10-15,2013-10-16,True,-0.0038855816073917193,1,1,1,True
QQQ_vol_target_12,2013-10-22,2013-10-23,2013-10-25,True,-0.005984206731553532,1,2,2,True
QQQ_vol_target_12,2013-10-29,2013-11-07,2013-11-13,True,-0.019498552987449735,7,4,10,True
QQQ_vol_target_12,2013-11-15,2013-11-20,2013-11-22,True,-0.0143762324680482,3,2,4,True
QQQ_vol_target_12,2013-11-29,2013-12-05,2013-12-06,True,-0.004033875518549501,4,1,4,True
QQQ_vol_target_12,2013-12-09,2013-12-13,2013-12-20,True,-0.017371810609321803,4,5,8,True
QQQ_vol_target_12,2013-12-26,2013-12-30,2013-12-31,True,-0.003989228784341936,2,1,2,True
QQQ_vol_target_12,2013-12-31,2014-01-13,2014-01-15,True,-0.022169310855546853,8,2,9,True
QQQ_vol_target_12,2014-01-16,2014-01-17,2014-01-21,True,-0.00565727460996035,1,1,1,True
QQQ_vol_target_12,2014-01-22,2014-02-03,2014-02-13,True,-0.05059320080058438,8,8,15,True
QQQ_vol_target_12,2014-02-18,2014-02-19,2014-02-24,True,-0.006323113032163374,1,3,3,True
QQQ_vol_target_12,2014-02-24,2014-02-26,2014-02-27,True,-0.0018060506926328435,2,1,2,True
QQQ_vol_target_12,2014-02-27,2014-03-03,2014-03-04,True,-0.0078079305397043,2,1,2,True
QQQ_vol_target_12,2014-03-05,2014-04-11,2014-06-05,True,-0.06466241376262705,27,37,63,False
QQQ_vol_target_12,2014-06-06,2014-06-09,2014-06-10,True,-0.0007514135168623648,1,1,1,True
QQQ_vol_target_12,2014-06-10,2014-06-12,2014-06-18,True,-0.007139220023630544,2,4,5,True
QQQ_vol_target_12,2014-06-18,2014-06-19,2014-06-20,True,-0.0005415112047442161,1,1,1,True
QQQ_vol_target_12,2014-06-23,2014-06-24,2014-06-25,True,-0.0007448066674220488,1,1,1,True
QQQ_vol_target_12,2014-07-03,2014-07-08,2014-07-14,True,-0.013198986302716209,2,4,5,True
QQQ_vol_target_12,2014-07-14,2014-07-15,2014-07-16,True,-0.003443095629823145,1,1,1,True
QQQ_vol_target_12,2014-07-16,2014-07-17,2014-07-18,True,-0.013244688578102015,1,1,1,True
QQQ_vol_target_12,2014-07-18,2014-07-21,2014-07-22,True,-0.001248300311201267,1,1,1,True
QQQ_vol_target_12,2014-07-23,2014-08-07,2014-08-15,True,-0.030957720032767977,11,6,16,True
QQQ_vol_target_12,2014-08-27,2014-08-28,2014-08-29,True,-0.001105399066275603,1,1,1,True
QQQ_vol_target_12,2014-09-02,2014-09-04,2014-09-08,True,-0.00679526598501623,2,2,3,True
QQQ_vol_target_12,2014-09-08,2014-09-15,2014-09-18,True,-0.015587878573321334,5,3,7,True
QQQ_vol_target_12,2014-09-18,2014-10-16,2014-10-31,True,-0.08108558202741101,20,11,30,True
QQQ_vol_target_12,2014-11-03,2014-11-04,2014-11-10,True,-0.002682772722073623,1,4,4,True
QQQ_vol_target_12,2014-11-14,2014-11-17,2014-11-18,True,-0.0024535732669932475,1,1,1,True
QQQ_vol_target_12,2014-11-18,2014-11-19,2014-11-21,True,-0.003722863589943004,1,2,2,True
QQQ_vol_target_12,2014-11-28,2014-12-16,2015-02-12,True,-0.04564775879074712,12,39,50,False
QQQ_vol_target_12,2015-02-24,2015-02-25,2015-02-26,True,-0.0019463356252609199,1,1,1,True
QQQ_vol_target_12,2015-02-26,2015-02-27,2015-03-02,True,-0.0033770554765627514,1,1,1,True
QQQ_vol_target_12,2015-03-02,2015-03-11,2015-04-23,True,-0.03063757112503851,7,30,36,False
QQQ_vol_target_12,2015-04-24,2015-05-06,2015-05-21,True,-0.03205965376127584,8,11,18,True
QQQ_vol_target_12,2015-05-21,2015-05-26,2015-05-27,True,-0.011581261950730726,2,1,2,True
QQQ_vol_target_12,2015-05-27,2015-06-09,2015-06-22,True,-0.02396667324649482,9,9,17,True
QQQ_vol_target_12,2015-06-23,2015-07-09,2015-07-16,True,-0.038770448627028054,11,5,15,True
QQQ_vol_target_12,2015-07-20,2016-02-09,2017-01-06,True,-0.13740540685480185,141,230,370,False
QQQ_vol_target_12,2017-01-11,2017-01-12,2017-01-13,True,-0.0015094105073418795,1,1,1,True
QQQ_vol_target_12,2017-01-13,2017-01-17,2017-01-20,True,-0.0029529201965581287,1,3,3,True
QQQ_vol_target_12,2017-01-27,2017-01-31,2017-02-06,True,-0.009777560877862967,2,4,5,True
QQQ_vol_target_12,2017-02-15,2017-02-16,2017-02-17,True,-0.00030937669244435195,1,1,1,True
QQQ_vol_target_12,2017-02-22,2017-02-23,2017-03-01,True,-0.003754802001630697,1,4,4,True
QQQ_vol_target_12,2017-03-01,2017-03-07,2017-03-13,True,-0.007075366351750989,4,4,7,True
QQQ_vol_target_12,2017-03-13,2017-03-14,2017-03-15,True,-0.0024317547954838536,1,1,1,True
QQQ_vol_target_12,2017-03-15,2017-03-21,2017-03-29,True,-0.015291337617163281,4,6,9,True
QQQ_vol_target_12,2017-03-30,2017-04-03,2017-04-04,True,-0.0012832116309889896,2,1,2,True
QQQ_vol_target_12,2017-04-04,2017-04-13,2017-04-20,True,-0.015922998179746184,7,4,10,True
QQQ_vol_target_12,2017-04-20,2017-04-21,2017-04-24,True,-0.00022638455360868281,1,1,1,True
QQQ_vol_target_12,2017-04-25,2017-04-26,2017-04-27,True,-0.0014062186607863847,1,1,1,True
QQQ_vol_target_12,2017-05-02,2017-05-03,2017-05-05,True,-0.0032013666596361068,1,2,2,True
QQQ_vol_target_12,2017-05-10,2017-05-11,2017-05-12,True,-0.0007944685755726377,1,1,1,True
QQQ_vol_target_12,2017-05-16,2017-05-17,2017-05-24,True,-0.02542605459933911,1,5,5,True
QQQ_vol_target_12,2017-05-30,2017-05-31,2017-06-01,True,-0.00035343284569233635,1,1,1,True
QQQ_vol_target_12,2017-06-02,2017-06-06,2017-06-08,True,-0.004181575613346977,2,2,3,True
QQQ_vol_target_12,2017-06-08,2017-07-03,2017-07-19,True,-0.048846677135191086,17,11,27,True
QQQ_vol_target_12,2017-07-20,2017-07-21,2017-07-24,True,-0.0003393618401540399,1,1,1,True
QQQ_vol_target_12,2017-07-24,2017-07-25,2017-07-26,True,-0.0023970855104084032,1,1,1,True
QQQ_vol_target_12,2017-07-26,2017-08-10,2017-08-31,True,-0.024579113009910336,11,15,25,True
QQQ_vol_target_12,2017-08-31,2017-09-08,2017-09-13,True,-0.01190106562180282,5,3,7,True
QQQ_vol_target_12,2017-09-13,2017-09-25,2017-10-04,True,-0.02090230235545565,8,7,14,True
QQQ_vol_target_12,2017-10-06,2017-10-09,2017-10-11,True,-0.0011515863432731699,1,2,2,True
QQQ_vol_target_12,2017-10-11,2017-10-12,2017-10-13,True,-0.0018233656773284368,1,1,1,True
QQQ_vol_target_12,2017-10-17,2017-10-26,2017-10-27,True,-0.013956343029825513,7,1,7,True
QQQ_vol_target_12,2017-10-31,2017-11-02,2017-11-03,True,-0.0022344621767043105,2,1,2,True
QQQ_vol_target_12,2017-11-08,2017-11-15,2017-11-16,True,-0.012362424568052921,5,1,5,True
QQQ_vol_target_12,2017-11-16,2017-11-20,2017-11-21,True,-0.00459450045662857,2,1,2,True
QQQ_vol_target_12,2017-11-24,2017-11-27,2017-11-28,True,-0.00044793323872371893,1,1,1,True
QQQ_vol_target_12,2017-11-28,2017-12-04,2017-12-15,True,-0.0247780007797046,4,9,12,True
QQQ_vol_target_12,2017-12-18,2017-12-29,2018-01-03,True,-0.018154289056316664,8,2,9,True
QQQ_vol_target_12,2018-01-09,2018-01-10,2018-01-11,True,-0.0023378328593753883,1,1,1,True
QQQ_vol_target_12,2018-01-12,2018-01-16,2018-01-17,True,-0.0028574093553407343,1,1,1,True
QQQ_vol_target_12,2018-01-23,2018-01-25,2018-01-26,True,-0.006843454887951905,2,1,2,True
QQQ_vol_target_12,2018-01-26,2018-02-08,2018-07-12,True,-0.10226418154183814,9,106,114,False
QQQ_vol_target_12,2018-07-13,2018-07-16,2018-07-17,True,-0.001974302967868269,1,1,1,True
QQQ_vol_target_12,2018-07-17,2018-07-20,2018-07-24,True,-0.005735231845641953,3,2,4,True
QQQ_vol_target_12,2018-07-25,2018-07-30,2018-08-27,True,-0.03725350720124587,3,20,22,True
QQQ_vol_target_12,2018-08-29,2018-12-24,2019-11-04,True,-0.14509585929944346,80,217,296,False
QQQ_vol_target_12,2019-11-05,2019-11-06,2019-11-07,True,-0.0013168896741891922,1,1,1,True
QQQ_vol_target_12,2019-11-08,2019-11-11,2019-11-12,True,-0.0008629954966310471,1,1,1,True
QQQ_vol_target_12,2019-11-13,2019-11-14,2019-11-15,True,-0.0002901592838535638,1,1,1,True
QQQ_vol_target_12,2019-11-19,2019-11-21,2019-11-25,True,-0.006747407314646958,2,2,3,True
QQQ_vol_target_12,2019-11-27,2019-12-03,2019-12-12,True,-0.021481907154482283,3,7,9,True
QQQ_vol_target_12,2019-12-26,2019-12-30,2020-01-02,True,-0.007390756960757194,2,2,3,True
QQQ_vol_target_12,2020-01-02,2020-01-03,2020-01-08,True,-0.00915986962826687,1,3,3,True
QQQ_vol_target_12,2020-01-09,2020-01-10,2020-01-13,True,-0.0025573513101648793,1,1,1,True
QQQ_vol_target_12,2020-01-13,2020-01-14,2020-01-16,True,-0.003937298217412066,1,2,2,True
QQQ_vol_target_12,2020-01-17,2020-01-21,2020-01-22,True,-0.0004477459221415847,1,1,1,True
QQQ_vol_target_12,2020-01-23,2020-01-27,2020-02-04,True,-0.02889699695549941,2,6,7,True
QQQ_vol_target_12,2020-02-06,2020-02-07,2020-02-10,True,-0.004301064310627489,1,1,1,True
QQQ_vol_target_12,2020-02-12,2020-02-13,2020-02-14,True,-0.0012806621770419246,1,1,1,True
QQQ_vol_target_12,2020-02-19,2020-03-16,2021-01-20,True,-0.19408568626889033,18,214,231,False
QQQ_vol_target_12,2021-01-21,2021-01-22,2021-01-25,True,-0.0016894853522828601,1,1,1,True
QQQ_vol_target_12,2021-01-26,2021-01-29,2021-02-04,True,-0.02429721502205129,3,4,6,True
QQQ_vol_target_12,2021-02-08,2021-02-10,2021-02-11,True,-0.0016788311730245864,2,1,2,True
QQQ_vol_target_12,2021-02-12,2021-03-08,2021-06-22,True,-0.07581288057766411,15,74,88,False
QQQ_vol_target_12,2021-06-24,2021-06-25,2021-06-28,True,-0.0009082857438773573,1,1,1,True
QQQ_vol_target_12,2021-06-29,2021-06-30,2021-07-02,True,-0.0011256532718100232,1,2,2,True
QQQ_vol_target_12,2021-07-07,2021-07-08,2021-07-09,True,-0.00465922845959954,1,1,1,True
QQQ_vol_target_12,2021-07-12,2021-07-13,2021-07-14,True,-0.00017139100561636145,1,1,1,True
QQQ_vol_target_12,2021-07-14,2021-07-19,2021-07-22,True,-0.01819264243092278,3,3,5,True
QQQ_vol_target_12,2021-07-26,2021-07-27,2021-08-05,True,-0.009048053866178685,1,7,7,True
QQQ_vol_target_12,2021-08-05,2021-08-18,2021-08-23,True,-0.020062432273497022,9,3,11,True
QQQ_vol_target_12,2021-08-25,2021-08-26,2021-08-27,True,-0.006349939604888499,1,1,1,True
QQQ_vol_target_12,2021-08-30,2021-08-31,2021-09-01,True,-0.0008153715903037595,1,1,1,True
QQQ_vol_target_12,2021-09-01,2021-09-02,2021-09-03,True,-0.0004726171255955425,1,1,1,True
QQQ_vol_target_12,2021-09-07,2021-10-04,2021-10-29,True,-0.07616257416828365,19,19,37,True
QQQ_vol_target_12,2021-11-05,2021-11-10,2021-11-18,True,-0.020163299031899395,3,6,8,True
QQQ_vol_target_12,2021-11-19,2021-12-20,,False,-0.04472286131700254,20,8,28,False
cross_asset_mom_126_top3,2007-01-04,2007-01-12,2007-02-06,True,-0.002496752662281554,6,16,21,True
cross_asset_mom_126_top3,2007-02-08,2007-02-13,2007-02-14,True,-0.001125181578423784,3,1,3,True
cross_asset_mom_126_top3,2007-02-16,2007-02-20,2007-02-21,True,-0.00012377095145132966,1,1,1,True
cross_asset_mom_126_top3,2007-02-21,2007-02-22,2007-02-23,True,-0.000623944124040765,1,1,1,True
cross_asset_mom_126_top3,2007-02-27,2007-03-05,2007-03-08,True,-0.04126956136768645,4,3,6,True
cross_asset_mom_126_top3,2007-03-12,2007-03-13,2007-03-20,True,-0.025532336473825246,1,5,5,True
cross_asset_mom_126_top3,2007-03-21,2007-03-22,2007-03-23,True,-0.0024181055300755983,1,1,1,True
cross_asset_mom_126_top3,2007-03-23,2007-03-28,2007-04-03,True,-0.022679731882724208,3,4,6,True
cross_asset_mom_126_top3,2007-04-10,2007-04-11,2007-04-13,True,-0.009635074804339783,1,2,2,True
cross_asset_mom_126_top3,2007-04-17,2007-04-19,2007-04-25,True,-0.010826446933413725,2,4,5,True
cross_asset_mom_126_top3,2007-04-25,2007-05-01,2007-05-04,True,-0.02055009721865808,4,3,6,True
cross_asset_mom_126_top3,2007-05-07,2007-05-10,2007-06-01,True,-0.025652873868350135,3,15,17,True
cross_asset_mom_126_top3,2007-06-01,2007-06-07,2007-06-15,True,-0.03790440890007074,4,6,9,True
cross_asset_mom_126_top3,2007-06-19,2007-06-26,2007-07-02,True,-0.026597747496835078,5,4,8,True
cross_asset_mom_126_top3,2007-07-03,2007-07-05,2007-07-06,True,-0.0005271898327119384,1,1,1,True
cross_asset_mom_126_top3,2007-07-09,2007-07-10,2007-07-12,True,-0.015424452963810231,1,2,2,True
cross_asset_mom_126_top3,2007-07-13,2007-08-16,2007-09-27,True,-0.11399565480042795,24,29,52,False
cross_asset_mom_126_top3,2007-09-27,2007-09-28,2007-10-01,True,-0.0027592682585804162,1,1,1,True
cross_asset_mom_126_top3,2007-10-01,2007-10-03,2007-10-05,True,-0.02326415823342698,2,2,3,True
cross_asset_mom_126_top3,2007-10-05,2007-10-08,2007-10-10,True,-0.01443833548433815,1,2,2,True
cross_asset_mom_126_top3,2007-10-15,2007-10-16,2007-10-18,True,-0.005913192022214742,1,2,2,True
cross_asset_mom_126_top3,2007-10-18,2007-10-22,2007-10-25,True,-0.01988198470920277,2,3,4,True
cross_asset_mom_126_top3,2007-10-29,2007-10-30,2007-10-31,True,-0.01712295197166125,1,1,1,True
cross_asset_mom_126_top3,2007-10-31,2007-11-01,2007-11-06,True,-0.020700097972066067,1,3,3,True
cross_asset_mom_126_top3,2007-11-06,2007-11-12,2007-12-26,True,-0.05630461018084887,4,30,33,False
cross_asset_mom_126_top3,2007-12-26,2007-12-27,2008-01-02,True,-0.006234228315000978,1,3,3,True
cross_asset_mom_126_top3,2008-01-03,2008-01-07,2008-01-10,True,-0.018715339893874083,2,3,4,True
cross_asset_mom_126_top3,2008-01-10,2008-01-11,2008-01-14,True,-0.005236575370655139,1,1,1,True
cross_asset_mom_126_top3,2008-01-14,2008-01-17,2008-02-19,True,-0.05960741948920589,3,21,23,False
cross_asset_mom_126_top3,2008-02-22,2008-02-25,2008-02-26,True,-0.0010125144498659422,1,1,1,True
cross_asset_mom_126_top3,2008-02-28,2008-02-29,2008-03-03,True,-0.0018623946417080095,1,1,1,True
cross_asset_mom_126_top3,2008-03-03,2008-03-04,2008-03-05,True,-0.009499852050789959,1,1,1,True
cross_asset_mom_126_top3,2008-03-06,2008-03-07,2008-03-10,True,-0.003696030202030798,1,1,1,True
cross_asset_mom_126_top3,2008-03-14,2008-05-01,2008-06-26,True,-0.07396390707284872,33,39,71,False
cross_asset_mom_126_top3,2008-06-27,2008-06-30,2008-07-01,True,-0.006284519258498267,1,1,1,True
cross_asset_mom_126_top3,2008-07-02,2008-07-08,2008-07-11,True,-0.022489303993595944,3,3,5,True
cross_asset_mom_126_top3,2008-07-14,2009-06-10,2010-04-05,True,-0.1941650901310351,229,205,433,False
cross_asset_mom_126_top3,2010-04-06,2010-04-07,2010-04-09,True,-0.005081341734761158,1,2,2,True
cross_asset_mom_126_top3,2010-04-09,2010-04-12,2010-04-13,True,-0.0034453406891200578,1,1,1,True
cross_asset_mom_126_top3,2010-04-14,2010-04-16,2010-04-23,True,-0.027103648136162617,2,5,6,True
cross_asset_mom_126_top3,2010-04-26,2010-04-27,2010-04-29,True,-0.013377565606208508,1,2,2,True
cross_asset_mom_126_top3,2010-04-29,2010-04-30,2010-05-03,True,-0.013232815510900497,1,1,1,True
cross_asset_mom_126_top3,2010-05-03,2010-05-07,2010-05-12,True,-0.04820856002501395,4,3,6,True
cross_asset_mom_126_top3,2010-05-12,2010-05-20,2010-12-31,True,-0.08466687868553213,6,156,161,False
cross_asset_mom_126_top3,2011-01-03,2011-01-10,2011-01-12,True,-0.02017736056027586,5,2,6,True
cross_asset_mom_126_top3,2011-01-12,2011-01-13,2011-01-14,True,-0.0024711577017224595,1,1,1,True
cross_asset_mom_126_top3,2011-01-18,2011-01-28,2011-02-01,True,-0.021311032707455047,8,2,9,True
cross_asset_mom_126_top3,2011-02-03,2011-02-04,2011-02-08,True,-0.002277719026184677,1,2,2,True
cross_asset_mom_126_top3,2011-02-09,2011-02-11,2011-02-14,True,-0.002867300246233162,2,1,2,True
cross_asset_mom_126_top3,2011-02-14,2011-02-15,2011-02-16,True,-0.0027274369234647766,1,1,1,True
cross_asset_mom_126_top3,2011-02-18,2011-02-22,2011-02-23,True,-0.005001030098621073,1,1,1,True
cross_asset_mom_126_top3,2011-02-23,2011-02-24,2011-02-25,True,-0.0057312375204544574,1,1,1,True
cross_asset_mom_126_top3,2011-03-03,2011-03-16,2011-04-04,True,-0.07118181227718934,9,13,21,True
cross_asset_mom_126_top3,2011-04-06,2011-04-07,2011-04-08,True,-0.003877251681004501,1,1,1,True
cross_asset_mom_126_top3,2011-04-08,2011-04-12,2011-04-20,True,-0.01705715311811673,2,6,7,True
cross_asset_mom_126_top3,2011-04-29,2011-06-24,2011-07-13,True,-0.07142714457955246,39,12,50,True
cross_asset_mom_126_top3,2011-07-13,2011-07-14,2011-07-15,True,-0.003989870244152649,1,1,1,True
cross_asset_mom_126_top3,2011-07-15,2011-07-18,2011-07-19,True,-0.0011012620254903238,1,1,1,True
cross_asset_mom_126_top3,2011-07-20,2011-07-21,2011-07-22,True,-0.0016500520115386719,1,1,1,True
cross_asset_mom_126_top3,2011-07-22,2011-07-25,2011-07-26,True,-0.0020201302491577033,1,1,1,True
cross_asset_mom_126_top3,2011-07-26,2011-08-08,2011-08-10,True,-0.038470913980410915,9,2,10,True
cross_asset_mom_126_top3,2011-08-10,2011-08-11,2011-08-15,True,-0.011419629557790967,1,2,2,True
cross_asset_mom_126_top3,2011-08-22,2011-08-25,2011-08-30,True,-0.03027152565949154,3,3,5,True
cross_asset_mom_126_top3,2011-08-30,2011-08-31,2011-09-02,True,-0.004754154262340382,1,2,2,True
cross_asset_mom_126_top3,2011-09-06,2011-09-15,2011-09-21,True,-0.024992532339010443,7,4,10,True
cross_asset_mom_126_top3,2011-09-22,2011-10-21,2012-01-31,True,-0.05390851146390396,21,68,88,False
cross_asset_mom_126_top3,2012-01-31,2012-04-10,2012-05-01,True,-0.03750503392950111,48,15,62,True
cross_asset_mom_126_top3,2012-05-02,2012-05-18,2012-06-15,True,-0.030218209331917767,12,19,30,True
cross_asset_mom_126_top3,2012-06-20,2012-06-25,2012-06-29,True,-0.01582166576024102,3,4,6,True
cross_asset_mom_126_top3,2012-07-03,2012-07-05,2012-07-09,True,-0.0018866404461377329,1,2,2,True
cross_asset_mom_126_top3,2012-07-09,2012-07-10,2012-07-13,True,-0.005753139877303304,1,3,3,True
cross_asset_mom_126_top3,2012-07-18,2012-07-24,2012-07-30,True,-0.009169139034341578,4,4,7,True
cross_asset_mom_126_top3,2012-07-30,2012-08-15,2012-08-31,True,-0.017979434985408327,12,12,23,True
cross_asset_mom_126_top3,2012-09-04,2012-10-25,2012-12-20,True,-0.04447647954716716,37,37,73,False
